hos_cd	ins	year	dep_cd	fie_name	invr_intr
0310770	0	2014		消化外	3
0310770	0	2015		消化外	7
0310770	0	2016		消化外	2
0310770	0	2017		消化外	5
0310770	0	2018		消化外	3
0310770	0	2019		消化外	3
0310770	0	2020		消化外	2
0310770	0	2021		消化外	2
0310770	0	2022		消化外	2
0310770	0	2023	14	消化外	3
0310770	0	2017		産婦人	1
0310770	0	2019		産婦人	1
0310770	0	2016		神経内	1
0310770	0	2019		糖尿内	1
0310770	0	2023	06	糖尿内	3
0310770	0	2015		耳鼻科	1
0310770	0	2013		肝臓内	1
0310770	0	2014		肝臓内	2
0310770	0	2015		肝臓内	3
0310770	0	2016		肝臓内	5
0310770	0	2018		肝臓内	2
0310770	0	2019		肝臓内	2
0310770	0	2020		肝臓内	2
0310770	0	2021		肝臓内	1
0310770	0	2013		胃腸内	3
0310770	0	2014		胃腸内	6
0310770	0	2015		胃腸内	2
0310770	0	2016		胃腸内	3
0310770	0	2021		胃腸内	1
0310770	0	2016		脳卒中	1
0310770	0	2022		脳卒中	1
0310770	0	2013		腎臓内	5
0310770	0	2016		腎臓内	3
0310770	0	2018		腎臓内	1
0310770	0	2022		腎臓内	2
0310770	0	2023	08	腎臓内	2
0310770	0	2018		臨腫瘍	2
0310770	0	2021		臨腫瘍	1
0310770	0	2022		臨腫瘍	1
0310770	0	2023	27	臨腫瘍	1
0310770	0	2013		血液内	2
0310770	0	2015		血液内	5
0310770	0	2016		血液内	5
0310770	0	2017		血液内	4
0310770	0	2018		血液内	4
0310770	0	2019		血液内	2
0310770	0	2020		血液内	2
0310770	0	2021		血液内	2
0310788	0	2022		リハ	1
0310788	0	2013		心療科	1
0310788	0	2020		泌尿器	1
0310788	0	2023	22	泌尿器	1
0310788	0	2014		神経内	1
0310788	0	2016		神経内	1
0310788	0	2014		総合診	1
0310788	0	2019		耳鼻科	1
0310788	0	2020		耳鼻科	2
0310788	0	2023	02	脳神内	1
0310788	0	2022		脳神外	1
0310796	0	2021		整形外	1
0310796	0	2022		整形外	1
0310796	0	2023	50	消化内	1
0310796	0	2016		神経内	1
0310796	0	2016		糖尿内	1
0310796	0	2023	06	糖尿内	1
0310804	0	2020		リハ	1
0310804	0	2014		乳甲外	1
0310804	0	2016		乳甲外	1
0310804	0	2023	16	乳甲外	1
0310804	0	2018		呼吸外	1
0310804	0	2019		呼吸外	1
0310804	0	2023	13	呼吸外	1
0310804	0	2013		循環内	2
0310804	0	2014		循環内	2
0310804	0	2015		循環内	3
0310804	0	2018		循環内	1
0310804	0	2022		循環内	2
0310804	0	2022		心血外	1
0310804	0	2017		整形外	2
0310804	0	2015		泌尿器	1
0310804	0	2018		泌尿器	1
0310804	0	2018		消化外	1
0310804	0	2020		消化外	1
0310804	0	2022		消化外	1
0310804	0	2019		神経内	1
0310804	0	2016		糖尿内	1
0310804	0	2021		糖尿内	1
0310804	0	2022		糖尿内	1
0310804	0	2014		胃腸内	1
0310804	0	2021		腎臓内	2
0310804	0	2023	08	腎臓内	2
0310804	0	2015		血液内	1
0310804	0	2019		血液内	1
0310812	0	2018		リウ膠	1
0310812	0	2021		循環内	1
0310812	0	2019		心療科	1
0310812	0	2020		心療科	2
0310812	0	2023	12	心療科	1
0310812	0	2023	18	整形外	1
0310812	0	2021		産婦人	1
0310812	0	2013		皮膚科	1
0310812	0	2015		神経内	2
0310812	0	2020		神経内	1
0310812	0	2018		肝臓内	1
0310812	0	2018		脳卒中	1
0310812	0	2022		臨腫瘍	1
0310812	0	2016		血液内	2
0310820	0	2018		リウ膠	1
0310820	0	2020		リウ膠	1
0310820	0	2015		乳甲外	1
0310820	0	2017		乳甲外	1
0310820	0	2018		乳甲外	2
0310820	0	2015		呼吸内	1
0310820	0	2016		呼吸内	1
0310820	0	2017		呼吸内	1
0310820	0	2023	13	呼吸外	1
0310820	0	2014		小児科	1
0310820	0	2015		循環内	1
0310820	0	2016		循環内	3
0310820	0	2017		循環内	4
0310820	0	2018		循環内	1
0310820	0	2020		循環内	4
0310820	0	2021		循環内	2
0310820	0	2022		循環内	1
0310820	0	2023	07	循環内	1
0310820	0	2013		心血外	1
0310820	0	2014		心血外	2
0310820	0	2015		心血外	4
0310820	0	2016		心血外	7
0310820	0	2017		心血外	8
0310820	0	2018		心血外	1
0310820	0	2020		心血外	1
0310820	0	2021		心血外	3
0310820	0	2022		心血外	1
0310820	0	2023	15	心血外	1
0310820	0	2019		放核医	1
0310820	0	2020		放核医	1
0310820	0	2018		整形外	1
0310820	0	2020		整形外	1
0310820	0	2022		整形外	1
0310820	0	2018		泌尿器	1
0310820	0	2019		泌尿器	1
0310820	0	2020		泌尿器	1
0310820	0	2021		泌尿器	2
0310820	0	2023	22	泌尿器	1
0310820	0	2022		消化内	2
0310820	0	2023	50	消化内	3
0310820	0	2016		消化外	1
0310820	0	2017		消化外	3
0310820	0	2018		消化外	1
0310820	0	2013		皮膚科	1
0310820	0	2016		皮膚科	3
0310820	0	2017		皮膚科	2
0310820	0	2016		眼科	1
0310820	0	2015		神経内	3
0310820	0	2016		神経内	2
0310820	0	2017		神経内	2
0310820	0	2018		神経内	1
0310820	0	2020		神経内	1
0310820	0	2014		糖尿内	2
0310820	0	2015		糖尿内	1
0310820	0	2016		糖尿内	2
0310820	0	2017		糖尿内	3
0310820	0	2018		糖尿内	6
0310820	0	2019		糖尿内	1
0310820	0	2020		糖尿内	8
0310820	0	2021		糖尿内	2
0310820	0	2022		糖尿内	2
0310820	0	2021		耳鼻科	1
0310820	0	2017		肝臓内	1
0310820	0	2020		肝臓内	2
0310820	0	2015		脳卒中	2
0310820	0	2017		脳卒中	1
0310820	0	2018		脳神外	1
0310820	0	2019		脳神外	1
0310820	0	2020		脳神外	4
0310820	0	2021		脳神外	1
0310820	0	2013		腎臓内	7
0310820	0	2014		腎臓内	8
0310820	0	2015		腎臓内	5
0310820	0	2016		腎臓内	5
0310820	0	2017		腎臓内	10
0310820	0	2018		腎臓内	5
0310820	0	2019		腎臓内	6
0310820	0	2020		腎臓内	4
0310820	0	2021		腎臓内	2
0310820	0	2022		腎臓内	4
0310820	0	2023	08	腎臓内	5
0310820	0	2021		臨腫瘍	1
0310820	0	2014		血液内	3
0310820	0	2015		血液内	2
0310820	0	2020		血液内	1
0310838	0	2015		リハ	1
0310838	0	2022		乳甲外	1
0310838	0	2017		心血外	1
0310838	0	2014		胃腸内	1
0310838	0	2015		脳卒中	1
0310838	0	2019		脳卒中	1
0310838	0	2023	20	脳神外	1
0310846	0	2017		リウ膠	2
0310846	0	2018		リウ膠	5
0310846	0	2019		リウ膠	3
0310846	0	2020		リウ膠	5
0310846	0	2021		リウ膠	7
0310846	0	2022		リウ膠	2
0310846	0	2023	48	リウ膠	2
0310846	0	2019		乳甲外	1
0310846	0	2018		形成外	1
0310846	0	2020		形成外	1
0310846	0	2018		皮膚科	1
0310846	0	2019		皮膚科	2
0310846	0	2018		総合診	1
0310846	0	2020		総合診	1
0310846	0	2018		脳卒中	1
0310853	0	2016		循環内	1
0310853	0	2017		循環内	3
0310853	0	2018		循環内	1
0310853	0	2020		循環内	1
0310853	0	2021		循環内	1
0310853	0	2013		心血外	2
0310853	0	2022		脳神内	1
0310861	0	2023	16	乳甲外	1
0310861	0	2022		小児科	1
0310861	0	2022		形成外	1
0310861	0	2013		循環内	3
0310861	0	2014		循環内	1
0310861	0	2015		循環内	1
0310861	0	2016		循環内	1
0310861	0	2018		循環内	1
0310861	0	2017		心血外	1
0310861	0	2018		心血外	1
0310861	0	2019		心血外	1
0310861	0	2021		心血外	1
0310861	0	2022		心血外	1
0310861	0	2016		整形外	1
0310861	0	2023	06	糖尿内	2
0310861	0	2018		胃腸内	1
0310861	0	2020		脳卒中	1
0310861	0	2023	09	脳卒中	1
0310879	0	2017		リハ	1
0310879	0	2016		乳甲外	1
0310879	0	2022		乳甲外	1
0310879	0	2023	16	乳甲外	1
0310879	0	2018		呼吸内	1
0310879	0	2021		神経内	1
0310879	0	2022		総合診	1
0310879	0	2019		耳鼻科	1
0310879	0	2023	09	脳卒中	1
0310879	0	2017		腎臓内	1
0310887	0	2015		リウ膠	1
0310887	0	2022		呼吸外	1
0310887	0	2018		循環内	1
0310887	0	2019		循環内	2
0310887	0	2022		循環内	1
0310887	0	2023	07	循環内	1
0310887	0	2015		整形外	1
0310887	0	2016		皮膚科	1
0310887	0	2023	26	眼科	1
0310887	0	2016		神経内	1
0310887	0	2021		糖尿内	1
0310887	0	2022		糖尿内	1
0310887	0	2023	06	糖尿内	1
0310887	0	2021		脳神外	1
0310887	0	2018		腎臓内	3
0310887	0	2019		腎臓内	1
0310895	0	2016		乳甲外	1
0310895	0	2019		乳甲外	1
0310895	0	2022		乳甲外	3
0310895	0	2020		呼吸内	1
0310895	0	2013		泌尿器	1
0310895	0	2014		泌尿器	2
0310895	0	2015		泌尿器	4
0310895	0	2016		泌尿器	9
0310895	0	2017		泌尿器	1
0310895	0	2018		泌尿器	4
0310895	0	2019		泌尿器	2
0310895	0	2020		泌尿器	1
0310895	0	2013		産婦人	1
0310895	0	2015		産婦人	1
0310895	0	2016		産婦人	1
0310895	0	2017		産婦人	1
0310895	0	2018		産婦人	4
0310895	0	2022		産婦人	1
0310895	0	2023	43	産婦人	1
0400593	0	2019		歯口外	1
0400601	0	2019		歯口外	1
0400619	0	2018		リウ膠	1
0400619	0	2022		リウ膠	1
0400619	0	2013		循環内	1
0400619	0	2016		糖尿内	1
0400858	0	2013		歯口外	1
0400969	0	2014		循環内	1
0400969	0	2015		循環内	1
0400969	0	2017		循環内	1
0400969	0	2013		心血外	1
0400969	0	2014		心血外	2
0400969	0	2018		消化外	1
0400969	0	2014		総合診	1
0400969	0	2013		脳卒中	2
0400969	0	2021		腎臓内	1
0400969	0	2022		腎臓内	2
0400969	0	2023	08	腎臓内	1
0401173	0	2013		リウ膠	1
0401173	0	2017		リウ膠	2
0401173	0	2015		循環内	1
0401173	0	2018		循環内	1
0401173	0	2019		循環内	1
0401173	0	2020		救急科	1
0401173	0	2013		眼科	7
0401173	0	2014		眼科	5
0401173	0	2015		眼科	3
0401173	0	2016		眼科	8
0401173	0	2017		眼科	3
0401173	0	2018		眼科	6
0401173	0	2019		眼科	9
0401173	0	2020		眼科	13
0401173	0	2021		眼科	13
0401173	0	2022		眼科	12
0401173	0	2023	26	眼科	6
0401173	0	2016		神経内	1
0401173	0	2018		糖尿内	1
0401173	0	2021		肝臓内	1
0401173	0	2020		腎臓内	1
0401173	0	2021		腎臓内	1
0401173	0	2020		血液内	1
0401249	0	2021		神経内	1
0401249	0	2013		耳鼻科	1
0401249	0	2016		耳鼻科	1
0401249	0	2018		耳鼻科	1
0401249	0	2020		耳鼻科	1
0401249	0	2021		耳鼻科	2
0401249	0	2023	25	耳鼻科	2
0401298	0	2018		糖尿内	1
0401348	0	2013		救急科	1
0401348	0	2018		皮膚科	1
0401348	0	2022		皮膚科	1
0401371	0	2013		乳甲外	1
0401371	0	2014		呼吸内	1
0401371	0	2016		呼吸内	2
0401371	0	2020		呼吸内	1
0401371	0	2021		呼吸内	1
0401371	0	2022		呼吸内	1
0401371	0	2018		小児科	1
0401371	0	2013		循環内	2
0401371	0	2017		循環内	2
0401371	0	2019		循環内	2
0401371	0	2023	07	循環内	1
0401371	0	2014		心血外	1
0401371	0	2015		心血外	1
0401371	0	2017		放診断	1
0401371	0	2017		整形外	2
0401371	0	2020		泌尿器	1
0401371	0	2018		消化外	1
0401371	0	2022		産婦人	1
0401371	0	2014		皮膚科	1
0401371	0	2015		神経内	1
0401371	0	2015		肝臓内	1
0401371	0	2014		胃腸内	1
0401371	0	2015		胃腸内	1
0401371	0	2016		胃腸内	1
0401371	0	2017		胃腸内	2
0401371	0	2018		胃腸内	1
0401371	0	2019		胃腸内	1
0401371	0	2020		胃腸内	2
0401371	0	2021		臨腫瘍	1
0401397	0	2021		乳甲外	1
0401397	0	2017		呼吸内	1
0401397	0	2013		循環内	2
0401397	0	2014		循環内	1
0401397	0	2018		循環内	1
0401397	0	2018		整形外	2
0401397	0	2023	32	歯口外	1
0401397	0	2023	14	消化外	1
0401397	0	2013		皮膚科	1
0401397	0	2016		神経内	2
0401397	0	2015		糖尿内	1
0401397	0	2019		糖尿内	1
0401397	0	2023	06	糖尿内	1
0401397	0	2014		耳鼻科	1
0401397	0	2022		脳神外	1
0401397	0	2021		腎臓内	1
0401397	0	2022		腎臓内	1
0401397	0	2023	08	腎臓内	2
0401397	0	2020		血液内	1
0401413	0	2016		循環内	1
0401413	0	2020		循環内	1
0401413	0	2021		循環内	1
0401413	0	2022		循環内	1
0401413	0	2018		心血外	1
0401413	0	2022		心血外	1
0401413	0	2018		臨腫瘍	1
0401454	0	2013		形成外	1
0401454	0	2015		心血外	1
0401454	0	2021		救急科	1
0401454	0	2023	34	救急科	1
0401454	0	2018		皮膚科	4
0401454	0	2019		皮膚科	1
0401454	0	2021		皮膚科	1
0401454	0	2022		皮膚科	2
0401454	0	2017		腎臓内	1
0401470	0	2023	48	リウ膠	1
0401470	0	2022		小児科	1
0401470	0	2023	28	放診断	1
0401470	0	2021		整形外	1
0401470	0	2022		整形外	5
0410018	0	2016		リハ	1
0410018	0	2022		乳甲外	1
0410018	0	2015		呼吸内	4
0410018	0	2021		呼吸内	1
0410018	0	2020		心療科	1
0410018	0	2021		心療科	1
0410018	0	2023	12	心療科	1
0410018	0	2013		心血外	5
0410018	0	2014		心血外	4
0410018	0	2015		心血外	5
0410018	0	2016		心血外	5
0410018	0	2017		心血外	2
0410018	0	2018		心血外	2
0410018	0	2019		心血外	1
0410018	0	2020		心血外	2
0410018	0	2021		心血外	2
0410018	0	2022		心血外	1
0410018	0	2023	15	心血外	1
0410018	0	2013		救急科	1
0410018	0	2014		神経内	1
0410018	0	2016		神経内	1
0410018	0	2017		神経内	1
0410018	0	2021		神経内	1
0410018	0	2015		糖尿内	1
0410018	0	2017		糖尿内	1
0410018	0	2021		糖尿内	1
0410018	0	2017		耳鼻科	1
0410018	0	2017		脳卒中	1
0410018	0	2013		脳神外	1
0410018	0	2014		脳神外	2
0410018	0	2015		脳神外	1
0410018	0	2016		脳神外	1
0410018	0	2022		脳神外	1
0410018	0	2023	20	脳神外	1
0410018	0	2023	08	腎臓内	1
0410048	0	2017		歯口外	1
0410063	0	2013		歯口外	1
0410063	0	2018		歯口外	1
0410125	0	2013		循環内	2
0410125	0	2014		循環内	1
0410125	0	2022		循環内	1
0410125	0	2021		心血外	1
0410125	0	2022		心血外	1
0410125	0	2020		救急科	1
0410125	0	2013		整形外	1
0410125	0	2017		整形外	1
0410125	0	2022		消化外	1
0410125	0	2017		産婦人	1
0410125	0	2022		皮膚科	1
0410125	0	2017		糖尿内	1
0410125	0	2020		胃腸内	1
0410125	0	2021		胃腸内	1
0410125	0	2014		脳卒中	1
0410125	0	2021		脳卒中	1
0410125	0	2022		脳卒中	1
0410125	0	2022		血液内	1
0410141	0	2013		耳鼻科	1
0410141	0	2017		耳鼻科	3
0410141	0	2018		耳鼻科	1
0410141	0	2020		耳鼻科	2
0410141	0	2021		耳鼻科	1
0410141	0	2023	25	耳鼻科	1
0410158	0	2021		リウ膠	1
0410158	0	2016		リハ	1
0410158	0	2014		循環内	1
0410158	0	2016		循環内	1
0410158	0	2021		整形外	1
0410158	0	2018		泌尿器	1
0410158	0	2023	06	糖尿内	1
0410158	0	2015		総合診	1
0410158	0	2018		脳神外	1
0410158	0	2013		腎臓内	5
0410158	0	2014		腎臓内	4
0410158	0	2015		腎臓内	3
0410158	0	2016		腎臓内	3
0410158	0	2017		腎臓内	1
0410182	0	2021		リウ膠	1
0410182	0	2017		リハ	2
0410182	0	2015		乳甲外	1
0410182	0	2016		乳甲外	2
0410182	0	2017		乳甲外	1
0410182	0	2020		乳甲外	1
0410182	0	2022		乳甲外	1
0410182	0	2023	16	乳甲外	1
0410182	0	2014		循環内	1
0410182	0	2016		循環内	1
0410182	0	2017		循環内	1
0410182	0	2018		循環内	1
0410182	0	2022		循環内	3
0410182	0	2023	07	循環内	1
0410182	0	2013		心血外	2
0410182	0	2014		心血外	2
0410182	0	2015		心血外	2
0410182	0	2016		心血外	2
0410182	0	2017		心血外	2
0410182	0	2018		心血外	3
0410182	0	2019		心血外	1
0410182	0	2014		放核医	1
0410182	0	2015		救急科	1
0410182	0	2019		救急科	2
0410182	0	2018		整形外	1
0410182	0	2019		整形外	1
0410182	0	2021		整形外	1
0410182	0	2018		泌尿器	1
0410182	0	2014		神経内	1
0410182	0	2018		糖尿内	1
0410182	0	2020		糖尿内	1
0410182	0	2015		肝臓内	1
0410182	0	2015		腎臓内	2
0410182	0	2017		腎臓内	1
0410182	0	2019		腎臓内	2
0410182	0	2020		腎臓内	3
0410182	0	2021		腎臓内	3
0410182	0	2022		腎臓内	4
0410182	0	2023	08	腎臓内	2
0410224	0	2013		循環内	1
0410224	0	2015		救急科	1
0410224	0	2023	34	救急科	1
0410224	0	2013		整形外	1
0410257	0	2017		乳甲外	1
0410257	0	2015		心血外	1
0410257	0	2020		救急科	1
0410257	0	2016		皮膚科	1
0410257	0	2016		糖尿内	1
0410257	0	2019		胃腸内	1
0410257	0	2016		脳卒中	1
0410257	0	2013		腎臓内	1
0410257	0	2015		腎臓内	3
0410257	0	2016		腎臓内	1
0410257	0	2017		腎臓内	6
0410257	0	2015		血液内	3
0410257	0	2016		血液内	1
0410273	0	2017		救急科	2
0410273	0	2022		救急科	1
0410273	0	2014		整形外	1
0410281	0	2022		リウ膠	1
0410281	0	2021		リハ	1
0410281	0	2013		呼吸内	1
0410281	0	2014		呼吸内	1
0410281	0	2016		呼吸内	1
0410281	0	2022		呼吸外	1
0410281	0	2023	07	循環内	1
0410281	0	2019		眼科	1
0410281	0	2014		神経内	1
0410281	0	2013		糖尿内	3
0410281	0	2020		糖尿内	1
0410281	0	2022		糖尿内	1
0410281	0	2020		胃腸内	1
0410281	0	2016		脳卒中	2
0410281	0	2023	08	腎臓内	1
0410281	0	2016		血液内	2
0410281	0	2022		血液内	1
0410299	0	2018		小児科	1
0410299	0	2021		耳鼻科	1
0410299	0	2022		耳鼻科	1
0410331	0	2013		産婦人	1
0410331	0	2020		産婦人	1
0410331	0	2022		産婦人	1
0410331	0	2016		血液内	1
0410349	0	2016		乳甲外	1
0410349	0	2022		乳甲外	1
0410349	0	2014		呼吸内	1
0410349	0	2015		呼吸内	2
0410349	0	2018		循環内	1
0410349	0	2022		循環内	2
0410349	0	2017		心療科	1
0410349	0	2014		心血外	5
0410349	0	2018		救急科	1
0410349	0	2020		救急科	1
0410349	0	2020		整形外	1
0410349	0	2022		整形外	1
0410349	0	2021		神経内	2
0410349	0	2021		糖尿内	1
0410349	0	2021		耳鼻科	1
0410349	0	2023	02	脳神内	1
0410349	0	2020		脳神外	2
0410349	0	2014		腎臓内	1
0410356	0	2016		産婦人	2
0410364	0	2013		循環内	1
0410364	0	2016		循環内	2
0410364	0	2017		循環内	1
0410364	0	2022		循環内	1
0410364	0	2014		腎臓内	1
0410364	0	2017		腎臓内	1
0410364	0	2021		腎臓内	1
0410364	0	2022		腎臓内	1
0410372	0	2016		リウ膠	1
0410372	0	2018		リウ膠	1
0410372	0	2022		リウ膠	1
0410372	0	2023	48	リウ膠	1
0410372	0	2013		呼吸内	1
0410372	0	2019		呼吸外	1
0410372	0	2013		循環内	1
0410372	0	2016		循環内	1
0410372	0	2017		循環内	1
0410372	0	2021		心血外	1
0410372	0	2014		放診断	1
0410372	0	2017		救急科	2
0410372	0	2016		消化外	1
0410372	0	2013		眼科	9
0410372	0	2014		眼科	4
0410372	0	2015		眼科	11
0410372	0	2016		眼科	10
0410372	0	2017		眼科	5
0410372	0	2018		眼科	12
0410372	0	2019		眼科	7
0410372	0	2020		眼科	11
0410372	0	2021		眼科	10
0410372	0	2022		眼科	5
0410372	0	2023	26	眼科	9
0410372	0	2013		糖尿内	1
0410372	0	2015		糖尿内	1
0410372	0	2016		糖尿内	3
0410372	0	2017		糖尿内	3
0410372	0	2018		糖尿内	2
0410372	0	2019		糖尿内	1
0410372	0	2020		糖尿内	2
0410372	0	2021		糖尿内	1
0410372	0	2022		糖尿内	1
0410372	0	2023	02	脳神内	1
0410372	0	2013		脳神外	1
0410372	0	2021		腎臓内	1
0410372	0	2013		血液内	1
0410372	0	2020		血液内	1
0410398	0	2018		乳甲外	1
0410398	0	2013		心療科	1
0410398	0	2015		心療科	1
0410398	0	2018		心療科	1
0410398	0	2019		心療科	1
0410398	0	2022		心療科	1
0410398	0	2016		心血外	4
0410398	0	2017		心血外	1
0410398	0	2022		消化内	1
0410398	0	2018		神経内	1
0410398	0	2020		神経内	1
0410398	0	2021		神経内	2
0410398	0	2018		総合診	1
0410398	0	2014		胃腸内	1
0410398	0	2023	02	脳神内	1
0410398	0	2020		血液内	2
0410406	0	2021		リウ膠	1
0410406	0	2017		リハ	1
0410406	0	2018		リハ	1
0410406	0	2020		リハ	1
0410406	0	2013		乳甲外	3
0410406	0	2019		乳甲外	1
0410406	0	2022		乳甲外	3
0410406	0	2023	16	乳甲外	1
0410406	0	2015		呼吸内	1
0410406	0	2017		呼吸外	1
0410406	0	2023	13	呼吸外	1
0410406	0	2016		形成外	1
0410406	0	2014		循環内	1
0410406	0	2022		循環内	1
0410406	0	2023	07	循環内	1
0410406	0	2013		心血外	1
0410406	0	2015		心血外	2
0410406	0	2019		心血外	1
0410406	0	2020		心血外	2
0410406	0	2021		心血外	1
0410406	0	2015		救急科	1
0410406	0	2021		救急科	5
0410406	0	2023	34	救急科	1
0410406	0	2013		整形外	2
0410406	0	2014		整形外	3
0410406	0	2015		整形外	2
0410406	0	2016		整形外	2
0410406	0	2018		整形外	2
0410406	0	2020		整形外	1
0410406	0	2021		整形外	1
0410406	0	2023	18	整形外	1
0410406	0	2022		歯口外	1
0410406	0	2018		泌尿器	1
0410406	0	2023	14	消化外	1
0410406	0	2015		眼科	1
0410406	0	2014		神経内	1
0410406	0	2021		神経内	2
0410406	0	2017		糖尿内	1
0410406	0	2018		糖尿内	1
0410406	0	2015		耳鼻科	1
0410406	0	2016		脳卒中	1
0410406	0	2017		脳卒中	1
0410406	0	2021		脳卒中	1
0410406	0	2023	02	脳神内	1
0410406	0	2015		脳神外	1
0410406	0	2022		脳神外	1
0410406	0	2023	20	脳神外	1
0410406	0	2017		腎臓内	1
0410406	0	2020		腎臓内	2
0410406	0	2023	08	腎臓内	1
0410406	0	2014		血液内	1
0410406	0	2015		血液内	1
0410406	0	2018		血液内	1
0410406	0	2022		血液内	1
0410406	0	2016		麻酔科	1
0410414	0	2016		乳甲外	1
0410414	0	2019		乳甲外	1
0410414	0	2014		循環内	2
0410414	0	2016		循環内	2
0410414	0	2017		循環内	3
0410414	0	2014		心療科	4
0410414	0	2015		心療科	1
0410414	0	2017		心療科	2
0410414	0	2023	12	心療科	1
0410414	0	2014		神経内	1
0410414	0	2015		神経内	1
0410414	0	2015		糖尿内	1
0410414	0	2014		血液内	1
0410414	0	2016		麻酔科	1
0410430	0	2015		呼吸内	1
0410430	0	2017		心療科	1
0410448	0	2017		救急科	1
0410448	0	2016		整形外	2
0410448	0	2021		整形外	1
0410448	0	2017		血液内	1
0410471	0	2023	05	呼吸内	1
0410471	0	2017		整形外	1
0410471	0	2013		皮膚科	2
0410471	0	2014		皮膚科	1
0410471	0	2019		皮膚科	1
0410471	0	2020		皮膚科	2
0410471	0	2021		皮膚科	1
0410471	0	2020		肝臓内	1
0410471	0	2023	20	脳神外	1
0410471	0	2023	08	腎臓内	1
0410489	0	2022		乳甲外	2
0410489	0	2016		呼吸内	1
0410497	0	2018		小児外	1
0410497	0	2020		小児科	1
0410497	0	2014		心血外	1
0410497	0	2013		泌尿器	5
0410497	0	2014		泌尿器	3
0410497	0	2015		泌尿器	5
0410497	0	2020		泌尿器	1
0410497	0	2022		泌尿器	1
0410497	0	2021		脳卒中	1
0410497	0	2014		腎臓内	3
0410497	0	2017		腎臓内	1
0410497	0	2018		腎臓内	1
0410497	0	2023	08	腎臓内	2
0410505	0	2013		循環内	1
0410505	0	2015		循環内	1
0410505	0	2017		心療科	1
0410505	0	2016		救急科	2
0410505	0	2017		救急科	1
0410505	0	2013		整形外	1
0410505	0	2014		整形外	2
0410505	0	2015		整形外	1
0410505	0	2018		整形外	2
0410505	0	2020		整形外	3
0410505	0	2021		整形外	3
0410505	0	2022		整形外	2
0410505	0	2023	18	整形外	1
0410505	0	2014		神経内	1
0410505	0	2016		神経内	1
0410505	0	2017		神経内	1
0410505	0	2015		肝臓内	1
0410547	0	2013		リウ膠	1
0410547	0	2021		リウ膠	1
0410547	0	2022		リハ	2
0410547	0	2013		呼吸内	1
0410547	0	2013		循環内	1
0410547	0	2014		循環内	7
0410547	0	2015		循環内	8
0410547	0	2016		循環内	6
0410547	0	2017		循環内	8
0410547	0	2018		循環内	4
0410547	0	2019		循環内	4
0410547	0	2020		循環内	14
0410547	0	2021		循環内	3
0410547	0	2022		循環内	5
0410547	0	2023	07	循環内	2
0410547	0	2021		心療科	2
0410547	0	2016		心血外	1
0410547	0	2017		心血外	4
0410547	0	2018		心血外	5
0410547	0	2019		心血外	1
0410547	0	2020		心血外	6
0410547	0	2021		心血外	4
0410547	0	2014		救急科	2
0410547	0	2015		救急科	1
0410547	0	2016		救急科	2
0410547	0	2017		救急科	1
0410547	0	2023	34	救急科	2
0410547	0	2015		整形外	1
0410547	0	2016		整形外	1
0410547	0	2017		整形外	2
0410547	0	2022		整形外	1
0410547	0	2016		泌尿器	1
0410547	0	2022		泌尿器	1
0410547	0	2022		消化内	1
0410547	0	2023	50	消化内	1
0410547	0	2015		消化外	1
0410547	0	2017		産婦人	1
0410547	0	2020		産婦人	1
0410547	0	2015		皮膚科	1
0410547	0	2017		皮膚科	1
0410547	0	2020		皮膚科	1
0410547	0	2021		眼科	2
0410547	0	2016		神経内	1
0410547	0	2015		糖尿内	1
0410547	0	2021		糖尿内	2
0410547	0	2015		肝臓内	1
0410547	0	2017		肝臓内	1
0410547	0	2020		肝臓内	1
0410547	0	2013		胃腸内	1
0410547	0	2015		脳卒中	1
0410547	0	2020		脳卒中	1
0410547	0	2021		脳卒中	1
0410547	0	2022		脳卒中	1
0410547	0	2023	09	脳卒中	1
0410547	0	2013		腎臓内	4
0410547	0	2014		腎臓内	4
0410547	0	2015		腎臓内	9
0410547	0	2016		腎臓内	13
0410547	0	2017		腎臓内	14
0410547	0	2018		腎臓内	18
0410547	0	2019		腎臓内	8
0410547	0	2020		腎臓内	16
0410547	0	2021		腎臓内	22
0410547	0	2022		腎臓内	26
0410547	0	2023	08	腎臓内	18
0410554	0	2014		小児科	1
0410554	0	2018		形成外	1
0410554	0	2013		循環内	2
0410554	0	2015		循環内	1
0410554	0	2016		循環内	1
0410554	0	2021		循環内	1
0410554	0	2013		放診断	1
0410554	0	2023	28	放診断	1
0410554	0	2014		整形外	1
0410554	0	2015		整形外	2
0410554	0	2016		整形外	2
0410554	0	2017		整形外	1
0410554	0	2019		整形外	1
0410554	0	2022		消化内	1
0410554	0	2013		神経内	1
0410554	0	2022		糖尿内	2
0410554	0	2013		腎臓内	1
0410554	0	2017		腎臓内	4
0410554	0	2018		腎臓内	1
0410554	0	2018		血液内	1
0410562	0	2018		乳甲外	1
0410562	0	2021		乳甲外	1
0410562	0	2022		乳甲外	1
0410562	0	2013		呼吸内	1
0410562	0	2021		循環内	1
0410562	0	2013		心血外	1
0410562	0	2018		整形外	2
0410562	0	2013		神経内	1
0410562	0	2016		神経内	1
0410562	0	2015		糖尿内	1
0410562	0	2016		耳鼻科	1
0410562	0	2015		肝臓内	1
0410562	0	2014		脳卒中	1
0410562	0	2015		腎臓内	1
0410562	0	2018		腎臓内	1
0410620	0	2020		リハ	3
