医療機関CD,病院区分,年度,診療年月日,科コード,診療科,紹介件数
0116821,0,2024,2024-05-23,28,放診断,1
0116821,0,2024,2024-05-27,28,放診断,1
0116821,0,2024,2024-05-29,28,放診断,1
0116821,0,2024,2024-05-30,28,放診断,1
0116821,0,2024,2024-05-31,28,放診断,1
0116821,0,2024,2024-06-03,28,放診断,1
0116821,0,2024,2024-06-06,28,放診断,2
0116821,0,2024,2024-06-19,28,放診断,1
0116821,0,2024,2024-06-27,28,放診断,1
0116821,0,2024,2024-07-02,28,放診断,1
0116821,0,2024,2024-07-03,28,放診断,2
0116821,0,2024,2024-07-09,28,放診断,1
0116821,0,2024,2024-07-22,28,放診断,2
0116821,0,2024,2024-07-29,28,放診断,1
0116821,0,2024,2024-08-01,28,放診断,2
0116821,0,2024,2024-08-02,28,放診断,1
0116821,0,2024,2024-08-05,28,放診断,1
0116821,0,2024,2024-08-08,28,放診断,1
0116821,0,2024,2024-08-09,28,放診断,1
0116821,0,2024,2024-08-16,28,放診断,1
0116821,0,2024,2024-08-19,28,放診断,1
0116821,0,2024,2024-08-21,28,放診断,1
0116821,0,2024,2024-08-26,28,放診断,1
0116821,0,2024,2024-08-27,28,放診断,2
0116821,0,2024,2024-08-28,28,放診断,1
0116821,0,2024,2024-08-29,28,放診断,1
0116821,0,2024,2024-08-30,28,放診断,1
0116821,0,2024,2024-10-02,28,放診断,2
0116821,0,2024,2024-10-11,28,放診断,1
0116821,0,2024,2024-10-21,28,放診断,1
0116821,0,2024,2024-10-23,28,放診断,1
0116821,0,2024,2024-10-30,28,放診断,1
0116821,0,2024,2024-11-05,28,放診断,2
0116821,0,2024,2024-11-06,28,放診断,1
0116821,0,2024,2024-11-16,28,放診断,1
0116821,0,2024,2024-11-25,28,放診断,1
0116821,0,2024,2024-11-27,28,放診断,1
0116821,0,2024,2024-11-28,28,放診断,1
0116821,0,2024,2024-12-03,28,放診断,1
0116821,0,2024,2024-12-04,28,放診断,1
0116821,0,2024,2024-12-09,28,放診断,1
0116821,0,2024,2024-12-12,28,放診断,1
0116821,0,2024,2024-12-16,28,放診断,2
0116821,0,2024,2024-12-18,28,放診断,2
0116821,0,2024,2024-12-19,28,放診断,1
0116821,0,2024,2025-01-07,28,放診断,1
0116821,0,2024,2025-01-08,28,放診断,1
0116821,0,2024,2025-01-09,28,放診断,2
0116821,0,2024,2025-01-27,28,放診断,1
0116821,0,2024,2025-01-30,28,放診断,1
0116821,0,2024,2025-01-31,28,放診断,2
0116821,0,2024,2025-02-01,28,放診断,1
0116821,0,2024,2025-02-04,28,放診断,1
0116821,0,2024,2025-02-07,28,放診断,1
0116821,0,2024,2025-02-14,28,放診断,1
0116821,0,2024,2025-02-28,28,放診断,1
0116821,0,2024,2025-03-04,28,放診断,1
0116821,0,2024,2025-03-24,28,放診断,1
0116821,0,2024,2025-03-25,28,放診断,1
0116821,0,2024,2024-06-10,43,産婦人,1
0116821,0,2024,2024-11-12,21,皮膚科,1
0116821,0,2024,2024-08-08,6,糖尿内,1
0116821,0,2024,2024-10-08,27,臨腫瘍,1
0116821,0,2024,2024-10-15,27,臨腫瘍,1
0116821,0,2024,2024-11-05,27,臨腫瘍,1
0116862,0,2024,2025-01-21,17,小児外,1
0116862,0,2024,2025-03-06,20,脳神外,1
0120039,0,2024,2025-01-09,5,呼吸内,1
0120050,0,2024,2024-05-30,32,歯口外,1
0120134,0,2024,2024-07-08,32,歯口外,1
0120134,0,2024,2024-11-12,32,歯口外,1
0120142,0,2024,2024-06-03,48,リウ膠,1
0120274,0,2024,2025-03-26,32,歯口外,1
0120294,0,2024,2024-10-23,34,救急科,1
0120294,0,2024,2024-12-19,34,救急科,1
0120294,0,2024,2025-03-24,22,泌尿器,1
0120294,0,2024,2024-06-10,14,消化外,1
0120294,0,2024,2024-12-19,2,脳神内,1
0120294,0,2024,2025-01-22,1,血液内,1
0120435,0,2024,2024-08-26,25,耳鼻科,1
0120435,0,2024,2024-11-18,25,耳鼻科,1
0120476,0,2024,2024-07-01,18,整形外,1
0120476,0,2024,2024-12-12,18,整形外,1
0120518,0,2024,2025-02-03,50,消化内,1
0120518,0,2024,2024-06-04,20,脳神外,1
0120609,0,2024,2024-05-22,12,心療科,1
0120732,0,2024,2025-02-06,21,皮膚科,1
0120815,0,2024,2024-08-24,25,耳鼻科,1
0120815,0,2024,2024-12-11,25,耳鼻科,1
0120815,0,2024,2024-12-25,25,耳鼻科,1
0120815,0,2024,2025-02-26,25,耳鼻科,1
0120815,0,2024,2025-03-12,25,耳鼻科,1
0120849,0,2024,2025-02-26,8,腎臓内,1
0120880,0,2024,2025-03-03,18,整形外,1
0121052,0,2024,2024-08-07,6,糖尿内,1
0121185,0,2024,2024-07-31,16,乳甲外,1
0121235,0,2024,2024-07-09,21,皮膚科,1
0121235,0,2024,2024-06-28,25,耳鼻科,1
0121235,0,2024,2024-08-26,25,耳鼻科,1
0121243,0,2024,2025-01-17,21,皮膚科,1
0121359,0,2024,2024-06-03,17,小児外,1
0121359,0,2024,2024-06-20,17,小児外,1
0121359,0,2024,2024-07-30,17,小児外,1
0121359,0,2024,2024-11-19,17,小児外,1
0121359,0,2024,2025-03-24,17,小児外,1
0121359,0,2024,2024-05-28,10,小児科,1
0121359,0,2024,2024-06-18,10,小児科,1
0121359,0,2024,2024-10-03,10,小児科,1
0121359,0,2024,2025-01-11,10,小児科,1
0121359,0,2024,2025-03-03,10,小児科,1
0121359,0,2024,2025-02-05,2,脳神内,1
0121375,0,2024,2025-01-06,26,眼科,1
0121458,0,2024,2024-08-29,26,眼科,1
0121524,0,2024,2025-01-24,2,脳神内,1
0121532,0,2024,2025-01-31,12,心療科,1
0121532,0,2024,2025-01-17,43,産婦人,1
0121540,0,2024,2025-01-09,19,形成外,1
0121540,0,2024,2024-11-15,28,放診断,1
0121540,0,2024,2024-06-21,26,眼科,1
0121540,0,2024,2024-08-13,26,眼科,1
0121540,0,2024,2024-08-23,26,眼科,1
0121540,0,2024,2025-02-20,2,脳神内,1
0121573,0,2024,2025-01-09,2,脳神内,1
0121599,0,2024,2024-11-05,48,リウ膠,1
0121599,0,2024,2024-07-17,6,糖尿内,1
0121607,0,2024,2025-01-07,5,呼吸内,1
0121607,0,2024,2024-05-25,7,循環内,1
0121607,0,2024,2024-05-31,7,循環内,1
0121607,0,2024,2024-07-12,50,消化内,1
0121607,0,2024,2025-02-25,50,消化内,1
0121607,0,2024,2024-07-19,21,皮膚科,1
0121607,0,2024,2024-07-26,25,耳鼻科,1
0121714,0,2024,2024-05-01,25,耳鼻科,1
0121714,0,2024,2024-05-10,25,耳鼻科,2
0121714,0,2024,2024-05-17,25,耳鼻科,1
0121714,0,2024,2024-05-20,25,耳鼻科,1
0121714,0,2024,2024-05-31,25,耳鼻科,1
0121714,0,2024,2024-06-07,25,耳鼻科,1
0121714,0,2024,2024-06-21,25,耳鼻科,1
0121714,0,2024,2024-07-29,25,耳鼻科,1
0121714,0,2024,2024-07-31,25,耳鼻科,1
0121714,0,2024,2024-08-02,25,耳鼻科,1
0121714,0,2024,2024-08-21,25,耳鼻科,1
0121714,0,2024,2024-08-26,25,耳鼻科,1
0121714,0,2024,2024-08-31,25,耳鼻科,1
0121714,0,2024,2024-10-16,25,耳鼻科,1
0121714,0,2024,2024-10-25,25,耳鼻科,1
0121714,0,2024,2024-10-28,25,耳鼻科,1
0121714,0,2024,2024-11-22,25,耳鼻科,1
0121714,0,2024,2024-12-07,25,耳鼻科,1
0121714,0,2024,2024-12-09,25,耳鼻科,1
0121714,0,2024,2024-12-16,25,耳鼻科,1
0121714,0,2024,2025-01-20,25,耳鼻科,1
0121714,0,2024,2025-02-17,25,耳鼻科,1
0121714,0,2024,2025-02-19,25,耳鼻科,1
0121714,0,2024,2025-02-28,25,耳鼻科,1
0121714,0,2024,2025-03-04,25,耳鼻科,1
0121714,0,2024,2025-03-17,25,耳鼻科,1
0121714,0,2024,2025-03-26,25,耳鼻科,1
0121714,0,2024,2025-03-28,25,耳鼻科,1
0121847,0,2024,2024-11-11,6,糖尿内,1
0121847,0,2024,2024-11-27,6,糖尿内,1
0121862,0,2024,2024-12-24,36,総合診,1
0121862,0,2024,2024-07-03,25,耳鼻科,1
0121862,0,2024,2024-10-16,25,耳鼻科,1
0121862,0,2024,2024-11-06,25,耳鼻科,1
0121862,0,2024,2024-12-04,25,耳鼻科,1
0121862,0,2024,2025-03-19,25,耳鼻科,1
0121888,0,2024,2024-10-22,48,リウ膠,1
0121896,0,2024,2024-10-02,12,心療科,1
0121896,0,2024,2025-02-10,12,心療科,1
0122027,0,2024,2025-02-06,16,乳甲外,1
0122027,0,2024,2024-05-17,19,形成外,1
0122027,0,2024,2024-07-29,19,形成外,1
0122027,0,2024,2024-08-05,19,形成外,1
0122027,0,2024,2024-10-02,19,形成外,1
0122027,0,2024,2024-10-07,19,形成外,1
0122027,0,2024,2024-10-30,19,形成外,1
0122027,0,2024,2024-12-16,19,形成外,1
0122027,0,2024,2024-12-17,19,形成外,1
0122027,0,2024,2024-12-20,19,形成外,1
0122027,0,2024,2025-03-12,19,形成外,1
0122027,0,2024,2025-03-26,19,形成外,1
0122027,0,2024,2024-07-13,34,救急科,1
0122027,0,2024,2025-02-04,18,整形外,1
0122027,0,2024,2025-03-05,18,整形外,1
0122027,0,2024,2024-05-17,21,皮膚科,1
0122027,0,2024,2024-05-28,21,皮膚科,1
0122027,0,2024,2024-12-09,21,皮膚科,1
0122027,0,2024,2024-12-16,21,皮膚科,1
0122035,0,2024,2024-12-23,18,整形外,1
0122159,0,2024,2024-11-13,25,耳鼻科,1
0122159,0,2024,2024-12-02,25,耳鼻科,1
0122159,0,2024,2025-01-15,25,耳鼻科,1
0122159,0,2024,2025-02-05,25,耳鼻科,1
0122159,0,2024,2025-03-31,25,耳鼻科,1
0122183,0,2024,2024-08-07,21,皮膚科,1
0122183,0,2024,2024-12-06,21,皮膚科,1
0122183,0,2024,2024-06-13,2,脳神内,1
0122266,0,2024,2024-05-29,19,形成外,1
0122266,0,2024,2024-08-21,21,皮膚科,1
0122266,0,2024,2024-10-25,21,皮膚科,1
0122266,0,2024,2024-12-05,21,皮膚科,1
0122316,0,2024,2025-03-06,17,小児外,1
0122316,0,2024,2024-06-19,10,小児科,1
0122316,0,2024,2024-06-20,10,小児科,1
0122316,0,2024,2024-08-22,10,小児科,1
0122316,0,2024,2025-01-06,10,小児科,1
0122316,0,2024,2025-03-03,10,小児科,1
0122316,0,2024,2024-08-07,19,形成外,1
0122316,0,2024,2024-06-26,15,心血外,1
0122316,0,2024,2024-10-31,15,心血外,1
0122316,0,2024,2024-10-15,43,産婦人,1
0122324,0,2024,2024-11-21,5,呼吸内,1
0122324,0,2024,2025-03-15,34,救急科,1
0122324,0,2024,2025-03-05,25,耳鼻科,1
0122324,0,2024,2025-01-17,20,脳神外,1
0122381,0,2024,2024-10-15,43,産婦人,1
0122381,0,2024,2024-10-23,43,産婦人,1
0122381,0,2024,2024-10-29,43,産婦人,1
0122381,0,2024,2024-08-07,6,糖尿内,1
0122381,0,2024,2024-11-07,6,糖尿内,1
0122381,0,2024,2025-03-12,6,糖尿内,1
0122456,0,2024,2024-10-23,19,形成外,1
0122456,0,2024,2024-06-12,21,皮膚科,1
0122522,0,2024,2024-10-25,16,乳甲外,1
0122522,0,2024,2025-02-06,7,循環内,1
0122548,0,2024,2024-08-01,2,脳神内,1
0122670,0,2024,2024-07-30,7,循環内,1
0122670,0,2024,2024-08-22,7,循環内,1
0122670,0,2024,2024-08-27,7,循環内,1
0122670,0,2024,2025-01-11,34,救急科,1
0122670,0,2024,2024-12-04,18,整形外,1
0122670,0,2024,2025-02-19,50,消化内,1
0122670,0,2024,2024-06-17,14,消化外,1
0122688,0,2024,2024-10-28,19,形成外,1
0122688,0,2024,2025-02-28,15,心血外,1
0122688,0,2024,2024-06-24,21,皮膚科,1
0122688,0,2024,2024-07-10,21,皮膚科,1
0122746,0,2024,2024-10-18,12,心療科,1
0122829,0,2024,2025-03-25,48,リウ膠,1
0122829,0,2024,2024-11-15,16,乳甲外,1
0122829,0,2024,2024-12-09,16,乳甲外,1
0122829,0,2024,2025-01-22,16,乳甲外,1
0122829,0,2024,2025-01-31,16,乳甲外,1
0122829,0,2024,2025-02-26,16,乳甲外,1
0122829,0,2024,2025-03-14,16,乳甲外,1
0122829,0,2024,2024-11-14,5,呼吸内,1
0122829,0,2024,2025-01-17,13,呼吸外,1
0122829,0,2024,2024-07-05,19,形成外,1
0122829,0,2024,2025-01-30,19,形成外,1
0122829,0,2024,2025-03-13,19,形成外,1
0122829,0,2024,2024-05-31,7,循環内,1
0122829,0,2024,2025-03-31,7,循環内,1
0122829,0,2024,2024-05-08,12,心療科,1
0122829,0,2024,2025-01-31,12,心療科,1
0122829,0,2024,2024-06-12,28,放診断,1
0122829,0,2024,2024-06-13,28,放診断,1
0122829,0,2024,2024-06-26,28,放診断,1
0122829,0,2024,2024-07-27,28,放診断,1
0122829,0,2024,2024-11-18,28,放診断,1
0122829,0,2024,2024-12-06,28,放診断,1
0122829,0,2024,2025-01-15,28,放診断,1
0122829,0,2024,2025-01-16,28,放診断,1
0122829,0,2024,2025-01-30,28,放診断,1
0122829,0,2024,2025-03-21,28,放診断,1
0122829,0,2024,2024-07-12,34,救急科,1
0122829,0,2024,2024-05-21,18,整形外,1
0122829,0,2024,2024-10-30,22,泌尿器,1
0122829,0,2024,2024-05-07,50,消化内,1
0122829,0,2024,2024-08-06,50,消化内,1
0122829,0,2024,2024-10-10,50,消化内,1
0122829,0,2024,2024-11-19,50,消化内,1
0122829,0,2024,2024-11-26,50,消化内,1
0122829,0,2024,2025-03-11,50,消化内,1
0122829,0,2024,2025-03-31,50,消化内,1
0122829,0,2024,2024-05-07,14,消化外,1
0122829,0,2024,2024-08-06,21,皮膚科,1
0122829,0,2024,2024-10-09,21,皮膚科,1
0122829,0,2024,2024-12-24,21,皮膚科,1
0122829,0,2024,2025-02-17,36,総合診,1
0122829,0,2024,2024-05-13,25,耳鼻科,1
0122829,0,2024,2025-02-10,2,脳神内,1
0122829,0,2024,2025-02-12,2,脳神内,1
0122829,0,2024,2024-06-03,8,腎臓内,1
0122829,0,2024,2024-07-26,8,腎臓内,1
0122860,0,2024,2025-02-03,25,耳鼻科,1
0122885,0,2024,2025-03-10,16,乳甲外,1
0122993,0,2024,2024-07-01,25,耳鼻科,1
0123165,0,2024,2025-03-13,50,消化内,1
0123207,0,2024,2024-07-10,25,耳鼻科,1
0123231,0,2024,2024-05-15,12,心療科,1
0123231,0,2024,2025-03-11,12,心療科,1
0123264,0,2024,2024-11-21,16,乳甲外,1
0123264,0,2024,2024-06-21,25,耳鼻科,1
0123264,0,2024,2024-12-13,25,耳鼻科,1
0123264,0,2024,2025-03-10,25,耳鼻科,1
0123264,0,2024,2025-03-26,2,脳神内,1
0123330,0,2024,2024-11-13,8,腎臓内,1
0123348,0,2024,2024-06-25,22,泌尿器,1
0123355,0,2024,2024-08-24,34,救急科,1
0123355,0,2024,2024-08-19,21,皮膚科,1
0123363,0,2024,2024-06-24,26,眼科,1
0123363,0,2024,2024-07-10,26,眼科,1
0123363,0,2024,2024-07-22,26,眼科,1
0123363,0,2024,2024-08-07,26,眼科,1
0123363,0,2024,2024-08-08,26,眼科,1
0123363,0,2024,2024-12-19,26,眼科,1
0123363,0,2024,2025-01-06,26,眼科,1
0123363,0,2024,2025-02-19,26,眼科,1
0123363,0,2024,2025-02-27,26,眼科,1
0123363,0,2024,2025-03-13,26,眼科,1
0123405,0,2024,2025-01-15,31,リハ,1
0123405,0,2024,2024-12-05,5,呼吸内,1
0123405,0,2024,2024-05-09,10,小児科,1
0123405,0,2024,2024-05-13,10,小児科,2
0123405,0,2024,2024-05-22,10,小児科,1
0123405,0,2024,2024-05-27,10,小児科,1
0123405,0,2024,2024-07-01,10,小児科,1
0123405,0,2024,2024-07-08,10,小児科,1
0123405,0,2024,2024-07-17,10,小児科,1
0123405,0,2024,2024-07-24,10,小児科,1
0123405,0,2024,2024-07-25,10,小児科,1
0123405,0,2024,2024-08-01,10,小児科,1
0123405,0,2024,2024-08-22,10,小児科,1
0123405,0,2024,2024-10-10,10,小児科,1
0123405,0,2024,2024-10-17,10,小児科,2
0123405,0,2024,2024-10-19,10,小児科,1
0123405,0,2024,2024-10-31,10,小児科,1
0123405,0,2024,2024-11-06,10,小児科,1
0123405,0,2024,2024-11-27,10,小児科,1
0123405,0,2024,2024-12-16,10,小児科,1
0123405,0,2024,2025-02-27,10,小児科,1
0123405,0,2024,2025-02-28,10,小児科,1
0123405,0,2024,2024-07-26,28,放診断,1
0123405,0,2024,2024-12-29,34,救急科,1
0123405,0,2024,2024-08-02,18,整形外,1
0123405,0,2024,2024-10-19,18,整形外,1
0123405,0,2024,2024-12-06,18,整形外,1
0123405,0,2024,2024-05-23,43,産婦人,1
0123405,0,2024,2024-05-27,43,産婦人,1
0123405,0,2024,2024-06-03,43,産婦人,1
0123405,0,2024,2024-06-10,43,産婦人,1
0123405,0,2024,2024-06-12,43,産婦人,1
0123405,0,2024,2024-06-13,43,産婦人,1
0123405,0,2024,2024-06-14,43,産婦人,1
0123405,0,2024,2024-06-24,43,産婦人,2
0123405,0,2024,2024-07-02,43,産婦人,1
0123405,0,2024,2024-07-19,43,産婦人,1
0123405,0,2024,2024-07-22,43,産婦人,1
0123405,0,2024,2024-07-25,43,産婦人,1
0123405,0,2024,2024-07-31,43,産婦人,1
0123405,0,2024,2024-08-01,43,産婦人,1
0123405,0,2024,2024-08-04,43,産婦人,1
0123405,0,2024,2024-08-08,43,産婦人,1
0123405,0,2024,2024-08-15,43,産婦人,1
0123405,0,2024,2024-08-29,43,産婦人,1
0123405,0,2024,2024-08-30,43,産婦人,1
0123405,0,2024,2024-10-17,43,産婦人,1
0123405,0,2024,2024-11-08,43,産婦人,1
0123405,0,2024,2024-11-19,43,産婦人,1
0123405,0,2024,2024-11-26,43,産婦人,1
0123405,0,2024,2024-11-28,43,産婦人,3
0123405,0,2024,2024-12-05,43,産婦人,1
0123405,0,2024,2024-12-19,43,産婦人,1
0123405,0,2024,2025-01-10,43,産婦人,1
0123405,0,2024,2025-01-17,43,産婦人,1
0123405,0,2024,2025-01-23,43,産婦人,1
0123405,0,2024,2025-02-25,43,産婦人,1
0123405,0,2024,2025-03-27,43,産婦人,1
0123405,0,2024,2025-03-31,43,産婦人,1
0123405,0,2024,2024-08-20,21,皮膚科,1
0123405,0,2024,2025-02-26,25,耳鼻科,1
0123405,0,2024,2024-10-22,20,脳神外,1
0123421,0,2024,2024-12-04,25,耳鼻科,1
0123447,0,2024,2024-10-02,21,皮膚科,1
0123462,0,2024,2024-05-20,18,整形外,1
0123470,0,2024,2024-06-26,10,小児科,1
0123470,0,2024,2025-03-07,10,小児科,1
0123470,0,2024,2024-06-26,34,救急科,1
0123496,0,2024,2024-07-22,18,整形外,1
0123504,0,2024,2024-05-20,17,小児外,1
0123504,0,2024,2024-12-09,18,整形外,1
0123538,0,2024,2024-05-10,2,脳神内,1
0123611,0,2024,2025-02-25,36,総合診,1
0123611,0,2024,2024-06-17,2,脳神内,1
0123629,0,2024,2024-08-14,12,心療科,1
0123629,0,2024,2024-12-02,25,耳鼻科,1
0123652,0,2024,2025-01-29,25,耳鼻科,1
0123652,0,2024,2025-02-03,25,耳鼻科,1
0123660,0,2024,2025-02-07,19,形成外,1
0123701,0,2024,2024-05-24,22,泌尿器,1
0123701,0,2024,2024-08-23,2,脳神内,1
0123728,0,2024,2025-01-21,12,心療科,1
0123751,0,2024,2024-10-31,26,眼科,1
0123777,0,2024,2024-05-14,18,整形外,1
0123777,0,2024,2024-06-04,21,皮膚科,1
0123777,0,2024,2024-07-03,21,皮膚科,1
0123777,0,2024,2024-07-08,21,皮膚科,1
0123777,0,2024,2024-07-10,21,皮膚科,1
0123777,0,2024,2024-11-13,21,皮膚科,1
0123777,0,2024,2025-03-05,21,皮膚科,1
0123777,0,2024,2024-05-22,25,耳鼻科,1
0123785,0,2024,2024-10-16,21,皮膚科,1
0123801,0,2024,2024-05-09,5,呼吸内,1
0123801,0,2024,2024-07-25,5,呼吸内,2
0123801,0,2024,2024-08-22,5,呼吸内,2
0123801,0,2024,2025-02-17,50,消化内,1
0123850,0,2024,2024-05-29,48,リウ膠,1
0123868,0,2024,2024-05-02,18,整形外,1
0123876,0,2024,2024-08-06,48,リウ膠,1
0123876,0,2024,2024-11-06,5,呼吸内,1
0123876,0,2024,2024-12-05,19,形成外,1
0123876,0,2024,2025-02-18,7,循環内,1
0123876,0,2024,2024-12-07,18,整形外,1
0123876,0,2024,2024-05-17,50,消化内,1
0123884,0,2024,2024-12-16,15,心血外,1
0123884,0,2024,2024-12-16,50,消化内,1
0123975,0,2024,2024-06-07,48,リウ膠,1
0123975,0,2024,2024-10-10,48,リウ膠,1
0123975,0,2024,2024-12-09,48,リウ膠,1
0123975,0,2024,2024-10-10,5,呼吸内,1
0123975,0,2024,2025-03-28,5,呼吸内,1
0123975,0,2024,2024-11-11,10,小児科,1
0123975,0,2024,2024-08-07,7,循環内,1
0123975,0,2024,2025-02-14,15,心血外,1
0123975,0,2024,2024-07-30,28,放診断,1
0123975,0,2024,2024-11-06,28,放診断,1
0123975,0,2024,2024-11-28,28,放診断,1
0123975,0,2024,2025-01-10,28,放診断,1
0123975,0,2024,2024-12-27,22,泌尿器,1
0123975,0,2024,2024-05-16,50,消化内,1
0123975,0,2024,2024-05-17,50,消化内,1
0123975,0,2024,2024-05-24,50,消化内,1
0123975,0,2024,2024-06-27,50,消化内,1
0123975,0,2024,2024-07-02,50,消化内,1
0123975,0,2024,2024-07-29,50,消化内,1
0123975,0,2024,2024-08-07,50,消化内,1
0123975,0,2024,2024-10-03,50,消化内,1
0123975,0,2024,2024-10-16,50,消化内,1
0123975,0,2024,2024-11-22,50,消化内,1
0123975,0,2024,2024-12-04,50,消化内,1
0123975,0,2024,2024-12-16,50,消化内,1
0123975,0,2024,2024-12-26,50,消化内,1
0123975,0,2024,2025-02-03,50,消化内,1
0123975,0,2024,2025-02-10,50,消化内,1
0123975,0,2024,2025-02-15,50,消化内,1
0123975,0,2024,2025-02-17,50,消化内,1
0123975,0,2024,2024-08-20,14,消化外,1
0123975,0,2024,2025-02-19,25,耳鼻科,1
0123975,0,2024,2024-12-12,8,腎臓内,1
0123983,0,2024,2024-07-29,10,小児科,1
0123991,0,2024,2025-02-18,5,呼吸内,1
0123991,0,2024,2025-03-10,17,小児外,1
0124023,0,2024,2024-12-18,5,呼吸内,1
0124098,0,2024,2024-11-12,5,呼吸内,1
0124501,0,2024,2024-10-08,18,整形外,1
0124568,0,2024,2024-06-07,10,小児科,1
0124584,0,2024,2024-07-05,18,整形外,1
0201736,0,2024,2024-05-29,32,歯口外,1
0201736,0,2024,2025-02-28,32,歯口外,1
0201736,0,2024,2025-03-05,32,歯口外,1
0201983,0,2024,2024-05-15,32,歯口外,1
0201983,0,2024,2024-08-08,32,歯口外,1
0201983,0,2024,2024-10-09,32,歯口外,1
0201983,0,2024,2024-11-07,32,歯口外,1
0201983,0,2024,2024-11-20,32,歯口外,1
0201983,0,2024,2024-12-16,32,歯口外,1
0202072,0,2024,2024-05-22,32,歯口外,1
0202072,0,2024,2024-07-09,32,歯口外,1
0202213,0,2024,2025-03-03,32,歯口外,1
0202296,0,2024,2024-08-06,32,歯口外,1
0202296,0,2024,2024-12-23,32,歯口外,1
0202320,0,2024,2024-05-27,32,歯口外,1
0202320,0,2024,2024-06-24,32,歯口外,1
0202320,0,2024,2024-08-27,32,歯口外,1
0202320,0,2024,2024-10-18,32,歯口外,1
0202320,0,2024,2024-11-06,32,歯口外,1
0202320,0,2024,2025-01-29,32,歯口外,2
0202320,0,2024,2025-03-07,32,歯口外,1
0202320,0,2024,2025-03-17,32,歯口外,1
0202429,0,2024,2025-01-27,32,歯口外,1
0202429,0,2024,2025-03-10,32,歯口外,1
0202452,0,2024,2024-05-11,32,歯口外,1
0202452,0,2024,2024-07-08,32,歯口外,1
0202502,0,2024,2024-10-28,18,整形外,1
0202585,0,2024,2024-07-22,32,歯口外,1
0202585,0,2024,2024-10-23,32,歯口外,1
0202585,0,2024,2024-10-30,32,歯口外,1
0202585,0,2024,2025-01-27,32,歯口外,1
0202585,0,2024,2025-03-24,32,歯口外,1
0202619,0,2024,2024-11-20,32,歯口外,1
0202619,0,2024,2025-01-06,32,歯口外,1
0202619,0,2024,2025-02-05,32,歯口外,1
0202619,0,2024,2025-03-05,32,歯口外,1
0202734,0,2024,2024-05-13,32,歯口外,1
0202734,0,2024,2024-05-22,32,歯口外,1
0202734,0,2024,2024-07-05,32,歯口外,1
0202734,0,2024,2024-07-31,32,歯口外,1
0202734,0,2024,2024-10-16,32,歯口外,1
0202734,0,2024,2024-12-11,32,歯口外,1
0202734,0,2024,2025-02-26,32,歯口外,1
0202759,0,2024,2024-11-13,32,歯口外,1
0202759,0,2024,2025-02-03,32,歯口外,1
0202825,0,2024,2025-03-31,32,歯口外,1
0203013,0,2024,2024-05-28,32,歯口外,1
0203013,0,2024,2024-06-05,32,歯口外,1
0203013,0,2024,2024-06-10,32,歯口外,1
0203013,0,2024,2024-08-28,32,歯口外,1
0203013,0,2024,2024-10-10,32,歯口外,1
0203013,0,2024,2024-10-23,32,歯口外,1
0203013,0,2024,2024-12-02,32,歯口外,1
0203013,0,2024,2024-12-09,32,歯口外,1
0203013,0,2024,2024-12-13,32,歯口外,1
0203013,0,2024,2025-02-07,32,歯口外,1
0203047,0,2024,2024-07-11,32,歯口外,1
0203047,0,2024,2025-03-17,32,歯口外,1
0203179,0,2024,2024-05-27,32,歯口外,1
0203179,0,2024,2024-11-29,32,歯口外,1
0203179,0,2024,2025-03-10,25,耳鼻科,1
0203229,0,2024,2024-06-14,32,歯口外,1
0203229,0,2024,2024-07-10,32,歯口外,1
0203237,0,2024,2024-06-07,32,歯口外,1
0203280,0,2024,2025-02-14,15,心血外,1
0203280,0,2024,2025-03-03,37,麻酔科,1
0203310,0,2024,2024-10-28,32,歯口外,1
0203328,0,2024,2024-05-16,32,歯口外,1
0203328,0,2024,2024-05-23,32,歯口外,1
0203328,0,2024,2024-05-29,32,歯口外,1
0203328,0,2024,2024-07-05,32,歯口外,1
0203328,0,2024,2024-08-14,32,歯口外,1
0203328,0,2024,2024-08-24,32,歯口外,1
0203328,0,2024,2024-10-02,32,歯口外,1
0203328,0,2024,2024-10-11,32,歯口外,1
0203328,0,2024,2024-10-25,32,歯口外,1
0203328,0,2024,2024-10-30,32,歯口外,1
0203328,0,2024,2024-11-18,32,歯口外,1
0203328,0,2024,2024-11-20,32,歯口外,1
0203328,0,2024,2024-12-02,32,歯口外,1
0203328,0,2024,2024-12-07,32,歯口外,1
0203328,0,2024,2024-12-28,32,歯口外,1
0203328,0,2024,2025-01-15,32,歯口外,1
0203328,0,2024,2025-03-18,32,歯口外,1
0203328,0,2024,2025-03-28,32,歯口外,1
0203336,0,2024,2024-12-02,32,歯口外,1
0203377,0,2024,2024-12-09,32,歯口外,1
0203377,0,2024,2025-01-27,32,歯口外,1
0203419,0,2024,2025-03-07,34,救急科,1
0203419,0,2024,2024-06-10,32,歯口外,1
0203419,0,2024,2024-06-11,32,歯口外,1
0203419,0,2024,2024-06-19,32,歯口外,1
0203419,0,2024,2024-07-08,32,歯口外,1
0203419,0,2024,2024-07-24,32,歯口外,1
0203419,0,2024,2024-07-31,32,歯口外,1
0203419,0,2024,2024-08-09,32,歯口外,1
0203419,0,2024,2024-08-21,32,歯口外,1
0203419,0,2024,2024-08-23,32,歯口外,1
0203419,0,2024,2024-08-30,32,歯口外,1
0203419,0,2024,2024-10-18,32,歯口外,1
